Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Education_Level,Customer_Job,Income,Marital_Status,state_cd,Cust_Satisfaction_Score,Age_Group,Income_Group
710797833,Blue,390,1,75,12-02-2023,Week-7,Q1,2023,2033.0,841,4360,95,0.414,Swipe ,Fuel,1046.4,0,54,M,Graduate,Govt,59153,Single,NY,1,50-59,High Income
710798883,Blue,125,0,112,12-02-2023,Week-7,Q1,2023,3323.0,2310,1599,47,0.695,Swipe ,Entertainment,239.85,0,43,F,Doctorate,Selfemployeed,14975,Married,FL,3,40-49,Low Income
710799783,Blue,110,0,92,12-02-2023,Week-7,Q1,2023,15202.0,1779,3143,60,0.117,Swipe ,Grocery,408.59,0,38,F,Graduate,Businessman,35040,Single,FL,1,30-39,Medium Income
710801133,Blue,395,0,88,12-02-2023,Week-7,Q1,2023,8581.0,2326,2513,63,0.271,Swipe ,Bills,301.56,0,40,M,Graduate,Blue-collar,28912,Married,NY,2,40-49,Medium Income
710802258,Blue,125,0,98,12-02-2023,Week-7,Q1,2023,2888.0,2245,1111,26,0.777,Swipe ,Bills,99.99,0,56,F,High School,Selfemployeed,6550,Married,FL,2,50-59,Low Income
710803008,Blue,220,1,113,12-02-2023,Week-7,Q1,2023,3125.0,2041,4372,68,0.653,Chip ,Grocery,699.52,0,56,F,High School,Businessman,59341,Married,NJ,2,50-59,High Income
710803983,Blue,345,1,96,12-02-2023,Week-7,Q1,2023,32222.0,0,14220,95,0.0,Chip ,Bills,2986.2,0,29,F,Graduate,Businessman,155971,Single,NY,2,18-29,Very High Income
710806083,Silver,125,0,88,12-02-2023,Week-7,Q1,2023,11888.0,2090,1137,30,0.176,Swipe ,Bills,181.92,0,59,F,Unknown,Selfemployeed,6550,Single,TX,2,50-59,Low Income
710808108,Blue,125,1,88,12-02-2023,Week-7,Q1,2023,4274.0,2517,2257,54,0.589,Online ,Travel,406.26,0,51,F,Graduate,Selfemployeed,24367,Single,CA,3,50-59,Medium Income
710809083,Blue,345,1,82,12-02-2023,Week-7,Q1,2023,1438.3,787,4587,58,0.547,Swipe ,Grocery,275.22,0,43,M,Post-Graduate,Retirees,69714,Married,NJ,2,40-49,High Income
710809833,Silver,450,1,56,12-02-2023,Week-7,Q1,2023,34516.0,0,3193,53,0.0,Swipe ,Bills,638.6,0,35,F,Graduate,Selfemployeed,35387,Married,CA,1,30-39,Medium Income
710810883,Blue,300,1,159,12-02-2023,Week-7,Q1,2023,34516.0,1260,14576,95,0.037,Chip ,Food,3935.52,0,57,F,Graduate,Businessman,176141,Married,NJ,2,50-59,Very High Income
710812533,Silver,280,1,103,12-02-2023,Week-7,Q1,2023,34516.0,154,1987,46,0.004,Chip ,Travel,139.09,0,45,F,Doctorate,Govt,19713,Married,CA,1,40-49,Low Income
710813733,Gold,340,0,77,12-02-2023,Week-7,Q1,2023,33791.0,0,1546,41,0.0,Swipe ,Bills,293.74,0,65,F,Unknown,Selfemployeed,14975,Single,FL,3,60+,Low Income
710814633,Blue,380,0,112,12-02-2023,Week-7,Q1,2023,20734.0,2517,8888,103,0.121,Swipe ,Grocery,799.92,0,50,M,Unknown,Blue-collar,117226,Married,NJ,3,50-59,Very High Income
710815608,Blue,455,1,119,12-02-2023,Week-7,Q1,2023,2049.0,1530,4521,70,0.747,Swipe ,Bills,497.31,0,40,M,Graduate,Businessman,66761,Married,TX,2,40-49,High Income
710816358,Blue,450,1,90,12-02-2023,Week-7,Q1,2023,2963.0,1466,2523,48,0.495,Swipe ,Entertainment,605.52,0,52,F,Graduate,Businessman,29152,Single,FL,1,50-59,Medium Income
710819733,Blue,125,1,99,12-02-2023,Week-7,Q1,2023,12211.0,0,903,29,0.0,Swipe ,Entertainment,108.36,0,43,F,Unknown,Selfemployeed,2565,Married,CA,2,40-49,Low Income
710820783,Blue,245,1,75,12-02-2023,Week-7,Q1,2023,5989.0,0,4246,78,0.0,Chip ,Bills,509.52,0,43,M,Graduate,Blue-collar,55039,Married,TX,2,40-49,High Income
710821833,Blue,335,1,82,12-02-2023,Week-7,Q1,2023,9095.0,1587,1314,26,0.174,Online ,Bills,249.66,0,50,F,Graduate,Selfemployeed,11745,Married,CA,2,50-59,Low Income
710822808,Blue,275,1,96,12-02-2023,Week-7,Q1,2023,34516.0,1228,7854,89,0.036,Swipe ,Entertainment,1021.02,0,53,M,Graduate,Businessman,108442,Single,NY,2,50-59,Very High Income
710825658,Blue,390,0,94,12-02-2023,Week-7,Q1,2023,2584.0,1614,4045,78,0.625,Online ,Fuel,930.35,0,52,F,Uneducated,Retirees,48640,Married,CA,3,50-59,Medium Income
710829108,Blue,480,1,91,12-02-2023,Week-7,Q1,2023,3356.0,985,999,28,0.294,Swipe ,Travel,69.93,0,45,F,Post-Graduate,Selfemployeed,5525,Married,FL,1,40-49,Low Income
710831133,Blue,250,1,115,12-02-2023,Week-7,Q1,2023,18085.0,1487,1582,47,0.082,Swipe ,Entertainment,126.56,0,44,F,Graduate,Selfemployeed,14975,Married,NY,1,40-49,Low Income
710832108,Blue,225,1,89,12-02-2023,Week-7,Q1,2023,9017.0,2359,4552,81,0.262,Swipe ,Food,1092.48,0,37,M,High School,Selfemployeed,68415,Single,NJ,1,30-39,High Income
710833908,Blue,100,0,81,12-02-2023,Week-7,Q1,2023,25601.0,1384,12896,100,0.054,Swipe ,Fuel,2966.08,0,41,M,Graduate,White-collar,121796,Married,NJ,1,40-49,Very High Income
710838108,Blue,200,0,113,12-02-2023,Week-7,Q1,2023,3081.0,2517,4317,72,0.817,Swipe ,Bills,1208.76,0,36,M,Graduate,Retirees,57573,Married,FL,3,30-39,High Income
710839308,Blue,220,0,118,12-02-2023,Week-7,Q1,2023,5015.0,1671,3161,77,0.333,Swipe ,Entertainment,568.98,0,33,F,Unknown,White-collar,35191,Married,NY,2,30-39,Medium Income
710840433,Blue,110,0,67,12-02-2023,Week-7,Q1,2023,7452.0,1656,3339,51,0.222,Swipe ,Bills,300.51,0,34,M,Graduate,White-collar,36479,Single,TX,2,30-39,Medium Income
710841183,Gold,455,1,74,12-02-2023,Week-7,Q1,2023,13940.0,2109,15577,114,0.151,Chip ,Travel,3738.48,0,51,F,Graduate,Businessman,218777,Married,NJ,2,50-59,Very High Income
710842308,Blue,440,1,115,12-02-2023,Week-7,Q1,2023,2264.0,928,4150,83,0.41,Chip ,Fuel,249.0,0,44,M,Unknown,Govt,51919,Married,TX,1,40-49,High Income
710844408,Blue,100,0,85,12-02-2023,Week-7,Q1,2023,2584.0,0,1843,28,0.0,Swipe ,Fuel,460.75,0,37,F,Uneducated,Selfemployeed,16851,Unknown,TX,3,30-39,Low Income
710845308,Blue,225,1,87,12-02-2023,Week-7,Q1,2023,32949.0,1190,14892,113,0.036,Chip ,Fuel,3425.16,0,46,F,Graduate,Businessman,188604,Married,CA,2,40-49,Very High Income
710849208,Silver,495,1,66,12-02-2023,Week-7,Q1,2023,34516.0,1652,14738,113,0.048,Chip ,Travel,1473.8,0,55,M,Graduate,Businessman,182376,Single,CA,1,50-59,Very High Income
710850633,Blue,345,0,86,12-02-2023,Week-7,Q1,2023,2507.0,1613,3325,67,0.643,Swipe ,Bills,631.75,0,53,F,Graduate,Blue-collar,36377,Single,NY,1,50-59,Medium Income
710853033,Blue,395,0,89,12-02-2023,Week-7,Q1,2023,4943.0,1204,4024,82,0.244,Swipe ,Bills,965.76,0,50,M,High School,Businessman,47870,Single,NY,2,50-59,Medium Income
710854008,Blue,270,1,112,12-02-2023,Week-7,Q1,2023,6541.0,1119,3902,63,0.171,Swipe ,Fuel,273.14,0,50,F,Uneducated,Retirees,44796,Single,TX,1,50-59,Medium Income
710855508,Blue,290,1,84,19-02-2023,Week-8,Q1,2023,2740.0,1786,4327,70,0.652,Swipe ,Fuel,865.4,0,46,F,Graduate,Businessman,57903,Married,NY,3,40-49,High Income
710856558,Blue,490,0,105,19-02-2023,Week-8,Q1,2023,3336.0,1889,13989,105,0.566,Chip ,Food,1259.01,0,36,M,High School,White-collar,148757,Single,IA,1,30-39,Very High Income
710858658,Silver,250,1,88,19-02-2023,Week-8,Q1,2023,10610.0,0,15050,108,0.0,Chip ,Travel,3913.0,0,30,F,High School,Businessman,196761,Married,FL,1,30-39,Very High Income
710862258,Blue,385,0,107,19-02-2023,Week-8,Q1,2023,1755.0,0,4786,73,0.0,Swipe ,Entertainment,287.16,0,37,M,High School,White-collar,78245,Single,CA,1,30-39,High Income
710863308,Blue,340,1,71,19-02-2023,Week-8,Q1,2023,2916.0,1074,4020,84,0.368,Swipe ,Grocery,763.8,0,59,M,High School,Selfemployeed,47762,Married,NY,3,50-59,Medium Income
710864358,Blue,125,1,91,19-02-2023,Week-8,Q1,2023,6501.0,0,5074,81,0.0,Chip ,Entertainment,1420.72,0,45,M,Graduate,Businessman,92180,Married,TX,1,40-49,High Income
710865633,Silver,200,0,68,19-02-2023,Week-8,Q1,2023,12301.0,2250,1307,29,0.183,Swipe ,Travel,261.4,0,40,F,Graduate,Selfemployeed,11594,Single,CA,2,40-49,Low Income
710866758,Blue,370,0,75,19-02-2023,Week-8,Q1,2023,1640.0,888,4074,73,0.541,Swipe ,Travel,855.54,0,37,F,Graduate,Selfemployeed,49610,Single,CA,1,30-39,Medium Income
710869008,Blue,125,0,76,19-02-2023,Week-8,Q1,2023,8332.0,0,5108,78,0.0,Chip ,Fuel,561.88,0,37,M,Post-Graduate,Blue-collar,93417,Married,FL,1,30-39,High Income
710871108,Silver,330,0,107,19-02-2023,Week-8,Q1,2023,31756.0,1459,4759,70,0.046,Swipe ,Entertainment,1142.16,0,48,M,Graduate,Retirees,77077,Single,TX,1,40-49,High Income
710872233,Blue,470,1,81,19-02-2023,Week-8,Q1,2023,4610.0,0,2280,49,0.0,Swipe ,Bills,547.2,0,44,F,Graduate,Businessman,24764,Married,FL,1,40-49,Medium Income
710873583,Blue,360,1,80,19-02-2023,Week-8,Q1,2023,20724.0,2221,14215,109,0.107,Chip ,Grocery,3980.2,0,44,F,Doctorate,Businessman,155870,Single,FL,2,40-49,Very High Income
710874933,Blue,110,1,85,19-02-2023,Week-8,Q1,2023,10239.0,2224,2149,40,0.217,Swipe ,Entertainment,623.21,0,53,F,Doctorate,Blue-collar,22514,Married,NJ,3,50-59,Medium Income
710877108,Blue,125,0,69,19-02-2023,Week-8,Q1,2023,2724.0,1288,4171,75,0.473,Swipe ,Entertainment,1167.88,0,59,F,High School,White-collar,52453,Married,CA,1,50-59,High Income
710878308,Blue,350,1,103,19-02-2023,Week-8,Q1,2023,3699.0,913,7297,71,0.247,Swipe ,Entertainment,1532.37,0,45,M,Graduate,Govt,102550,Single,TX,1,40-49,Very High Income
710879283,Blue,125,1,157,19-02-2023,Week-8,Q1,2023,1438.3,0,4312,81,0.0,Swipe ,Grocery,733.04,0,55,M,Graduate,Businessman,57220,Single,NY,2,50-59,High Income
710881008,Blue,175,0,87,19-02-2023,Week-8,Q1,2023,6380.0,1238,4119,66,0.194,Swipe ,Grocery,906.18,0,44,M,Uneducated,Govt,50766,Single,NY,1,40-49,High Income
710883483,Blue,325,0,80,19-02-2023,Week-8,Q1,2023,4189.0,2066,4661,85,0.493,Swipe ,Entertainment,512.71,0,43,M,High School,Govt,73199,Married,NJ,3,40-49,High Income
710884683,Silver,325,1,152,19-02-2023,Week-8,Q1,2023,34516.0,807,3937,80,0.023,Swipe ,Fuel,708.66,0,40,F,Graduate,White-collar,45579,Married,CA,2,40-49,Medium Income
710888883,Blue,280,0,98,19-02-2023,Week-8,Q1,2023,1438.3,636,4824,83,0.442,Online ,Food,916.56,0,60,M,Uneducated,White-collar,79755,Married,NJ,3,60+,High Income
710892408,Blue,280,0,90,19-02-2023,Week-8,Q1,2023,3101.0,1257,1681,32,0.405,Swipe ,Bills,100.86,0,35,F,High School,Selfemployeed,14975,Unknown,TX,1,30-39,Low Income
710893533,Blue,350,1,77,19-02-2023,Week-8,Q1,2023,8329.0,877,1570,56,0.105,Swipe ,Bills,408.2,0,61,F,Unknown,Selfemployeed,14975,Married,NY,2,60+,Low Income
710895708,Blue,375,1,80,19-02-2023,Week-8,Q1,2023,3876.0,0,7712,73,0.0,Chip ,Entertainment,462.72,0,45,M,Graduate,Govt,107030,Single,NY,1,40-49,Very High Income
710897133,Blue,100,1,105,19-02-2023,Week-8,Q1,2023,2267.0,1357,4464,85,0.599,Swipe ,Bills,1071.36,0,55,M,Graduate,Blue-collar,63909,Married,NJ,3,50-59,High Income
710899833,Blue,300,0,46,19-02-2023,Week-8,Q1,2023,7758.0,1408,569,23,0.181,Swipe ,Entertainment,91.04,0,44,F,Graduate,Selfemployeed,1250,Unknown,NY,1,40-49,Low Income
710903358,Blue,380,1,110,19-02-2023,Week-8,Q1,2023,6352.0,1386,3709,77,0.218,Chip ,Entertainment,667.62,0,46,F,Graduate,Retirees,40886,Single,TX,2,40-49,Medium Income
710904708,Blue,430,1,160,19-02-2023,Week-8,Q1,2023,5319.0,921,15048,110,0.173,Chip ,Bills,2558.16,0,50,F,Unknown,Businessman,196680,Single,TX,2,50-59,Very High Income
710905908,Blue,150,1,94,19-02-2023,Week-8,Q1,2023,4983.0,1355,1939,30,0.272,Chip ,Grocery,290.85,0,42,F,Graduate,White-collar,18856,Married,CA,3,40-49,Low Income
710912733,Blue,290,0,94,19-02-2023,Week-8,Q1,2023,1953.0,1762,4590,91,0.902,Chip ,Fuel,550.8,0,54,M,Post-Graduate,Blue-collar,69894,Single,CA,1,50-59,High Income
710914158,Blue,200,1,106,19-02-2023,Week-8,Q1,2023,3349.0,2517,4405,55,0.752,Swipe ,Food,484.55,0,38,M,Graduate,Govt,60709,Single,TX,1,30-39,High Income
710915358,Blue,340,1,105,19-02-2023,Week-8,Q1,2023,14963.0,1616,3242,58,0.108,Swipe ,Grocery,421.46,0,44,F,Graduate,White-collar,35673,Married,NJ,1,40-49,Medium Income
710916408,Blue,150,1,111,19-02-2023,Week-8,Q1,2023,8466.0,1886,1342,32,0.223,Swipe ,Bills,147.62,0,49,F,Graduate,Selfemployeed,12150,Married,NY,3,40-49,Low Income
710923533,Gold,450,1,133,19-02-2023,Week-8,Q1,2023,34516.0,0,15611,127,0.0,Online ,Travel,1561.1,0,44,F,Unknown,Businessman,219755,Single,CA,2,40-49,Very High Income
710924658,Blue,415,0,121,19-02-2023,Week-8,Q1,2023,2540.0,1093,9339,99,0.43,Swipe ,Bills,1307.46,0,54,M,High School,White-collar,118755,Married,NY,1,50-59,Very High Income
710926383,Blue,175,1,100,19-02-2023,Week-8,Q1,2023,1553.0,1177,4549,68,0.758,Chip ,Grocery,591.37,0,63,M,Graduate,Selfemployeed,68254,Single,FL,2,60+,High Income
710927733,Blue,200,0,89,19-02-2023,Week-8,Q1,2023,2899.0,1999,1687,35,0.69,Swipe ,Entertainment,219.31,0,27,F,Graduate,Selfemployeed,14975,Single,CA,2,18-29,Low Income
710929233,Blue,295,1,68,19-02-2023,Week-8,Q1,2023,2800.0,1559,4253,83,0.557,Chip ,Entertainment,637.95,0,37,M,Unknown,Govt,55344,Single,FL,3,30-39,High Income
710930508,Blue,285,0,44,19-02-2023,Week-8,Q1,2023,22352.0,2517,1350,24,0.113,Swipe ,Bills,391.5,0,47,F,Uneducated,Selfemployeed,12180,Single,TX,1,40-49,Low Income
710932683,Blue,110,0,97,19-02-2023,Week-8,Q1,2023,6394.0,0,3470,69,0.0,Chip ,Entertainment,242.9,0,50,F,Unknown,White-collar,37709,Married,FL,2,50-59,Medium Income
710934033,Blue,285,1,47,19-02-2023,Week-8,Q1,2023,1775.0,1162,2169,43,0.655,Swipe ,Entertainment,347.04,0,47,F,Unknown,Businessman,22858,Single,CA,1,40-49,Medium Income
710937783,Blue,195,0,77,19-02-2023,Week-8,Q1,2023,2772.0,2414,5313,68,0.871,Swipe ,Entertainment,1328.25,0,31,M,Unknown,Businessman,97871,Unknown,TX,3,30-39,High Income
710939283,Gold,150,1,114,19-02-2023,Week-8,Q1,2023,4209.0,1300,16078,105,0.309,Chip ,Travel,1125.46,0,43,M,Graduate,Businessman,228657,Married,NY,1,40-49,Very High Income
710940183,Blue,245,1,103,19-02-2023,Week-8,Q1,2023,2185.0,0,715,20,0.0,Swipe ,Bills,178.75,0,51,F,Graduate,Selfemployeed,1250,Married,NY,3,50-59,Low Income
710942358,Blue,365,1,115,19-02-2023,Week-8,Q1,2023,5762.0,1890,3814,88,0.328,Swipe ,Grocery,228.84,0,51,F,Graduate,White-collar,42610,Single,CA,1,50-59,Medium Income
710944608,Blue,300,1,122,19-02-2023,Week-8,Q1,2023,8434.0,2222,1414,27,0.263,Swipe ,Bills,127.26,0,47,F,Unknown,Selfemployeed,13530,Single,TX,1,40-49,Low Income
710947683,Blue,200,1,44,19-02-2023,Week-8,Q1,2023,4920.0,1142,1420,31,0.232,Swipe ,Bills,213.0,0,55,F,High School,Blue-collar,13647,Single,IL,2,50-59,Low Income
710951808,Blue,335,0,112,19-02-2023,Week-8,Q1,2023,6100.0,1520,1668,32,0.249,Swipe ,Bills,166.8,0,42,F,Graduate,Selfemployeed,14975,Unknown,CA,2,40-49,Low Income
710952933,Blue,355,0,119,19-02-2023,Week-8,Q1,2023,2077.0,1254,4226,75,0.604,Chip ,Food,633.9,0,54,F,Graduate,Blue-collar,54316,Married,TX,2,50-59,High Income
710955633,Blue,125,0,82,19-02-2023,Week-8,Q1,2023,9256.0,1999,1446,37,0.216,Swipe ,Bills,390.42,0,42,F,Graduate,Selfemployeed,14219,Single,CA,2,40-49,Low Income
710958033,Blue,200,1,77,19-02-2023,Week-8,Q1,2023,1993.0,0,4075,76,0.0,Swipe ,Entertainment,611.25,0,49,F,Post-Graduate,Govt,49631,Married,NJ,3,40-49,Medium Income
710958933,Blue,245,1,62,19-02-2023,Week-8,Q1,2023,6080.0,787,4866,56,0.129,Swipe ,Food,681.24,0,51,M,Uneducated,White-collar,82175,Married,TX,1,50-59,High Income
710962308,Blue,175,1,71,19-02-2023,Week-8,Q1,2023,4396.0,834,4826,88,0.19,Swipe ,Bills,1399.54,0,50,M,Graduate,Govt,79812,Unknown,TX,2,50-59,High Income
710966433,Blue,295,1,73,19-02-2023,Week-8,Q1,2023,2615.0,1404,3785,67,0.537,Swipe ,Bills,984.1,0,51,F,Graduate,Blue-collar,42195,Single,NY,2,50-59,Medium Income
710968008,Blue,340,1,89,19-02-2023,Week-8,Q1,2023,3423.0,647,14308,124,0.189,Swipe ,Bills,1573.88,0,38,M,Graduate,Businessman,161541,Single,FL,3,30-39,Very High Income
710969433,Blue,200,1,79,19-02-2023,Week-8,Q1,2023,2909.0,1201,4230,68,0.413,Swipe ,Bills,1099.8,1,29,M,High School,Blue-collar,54429,Single,NY,2,18-29,High Income
710971908,Blue,150,0,119,19-02-2023,Week-8,Q1,2023,3764.0,1780,4898,80,0.473,Online ,Bills,1028.58,1,46,M,Graduate,Selfemployeed,84458,Single,FL,3,40-49,High Income
710974308,Blue,280,1,73,19-02-2023,Week-8,Q1,2023,26792.0,1671,3587,66,0.062,Chip ,Food,681.53,1,48,M,Graduate,Govt,39112,Married,TX,3,40-49,Medium Income
710975883,Blue,320,1,107,19-02-2023,Week-8,Q1,2023,2185.0,1761,1645,30,0.806,Swipe ,Bills,230.3,1,32,F,Uneducated,Selfemployeed,14975,Married,CA,2,30-39,Low Income
710978058,Blue,370,0,101,19-02-2023,Week-8,Q1,2023,7507.0,1697,4651,71,0.226,Swipe ,Grocery,790.67,1,47,M,High School,Govt,72644,Unknown,NJ,2,40-49,High Income
710979033,Blue,110,0,88,19-02-2023,Week-8,Q1,2023,6607.0,2517,3046,73,0.381,Online ,Entertainment,274.14,1,54,F,High School,Govt,34379,Married,NJ,3,50-59,Medium Income
710980383,Silver,345,0,89,19-02-2023,Week-8,Q1,2023,34516.0,0,6361,74,0.0,Chip ,Grocery,1526.64,0,36,M,Graduate,Blue-collar,100955,Single,FL,1,30-39,Very High Income
710981583,Blue,100,0,106,19-02-2023,Week-8,Q1,2023,3891.0,1015,5131,86,0.261,Swipe ,Bills,307.86,0,38,M,High School,Govt,94246,Married,CA,3,30-39,High Income
710982858,Blue,250,1,93,19-02-2023,Week-8,Q1,2023,8232.0,2259,2849,67,0.274,Swipe ,Bills,683.76,0,44,F,Graduate,Govt,32978,Married,TX,1,40-49,Medium Income
710984133,Blue,450,0,88,19-02-2023,Week-8,Q1,2023,27876.0,557,4654,88,0.02,Chip ,Entertainment,465.4,0,39,M,Post-Graduate,Businessman,72849,Married,NY,2,30-39,High Income
710986758,Blue,95,0,89,19-02-2023,Week-8,Q1,2023,11550.0,1505,3891,76,0.13,Chip ,Entertainment,894.93,0,32,F,Post-Graduate,Retirees,44556,Married,TX,3,30-39,Medium Income
710989008,Blue,125,1,85,19-02-2023,Week-8,Q1,2023,13100.0,1436,3201,78,0.11,Swipe ,Entertainment,192.06,0,39,F,Graduate,Blue-collar,35480,Married,NJ,2,30-39,Medium Income
710990283,Blue,390,1,71,19-02-2023,Week-8,Q1,2023,3906.0,1851,1839,33,0.474,Swipe ,Entertainment,220.68,0,46,F,Unknown,Businessman,16747,Unknown,NY,2,40-49,Low Income
710997183,Silver,280,0,71,19-02-2023,Week-8,Q1,2023,34516.0,1092,1409,39,0.032,Swipe ,Entertainment,169.08,0,58,F,Unknown,Blue-collar,13479,Unknown,FL,1,50-59,Low Income
711000933,Blue,200,1,97,19-02-2023,Week-8,Q1,2023,4846.0,2490,3724,61,0.514,Swipe ,Entertainment,819.28,0,43,F,Graduate,Businessman,41075,Married,TX,2,40-49,Medium Income
711002058,Blue,200,1,117,19-02-2023,Week-8,Q1,2023,5306.0,2410,7437,94,0.454,Online ,Fuel,1338.66,0,52,M,Graduate,White-collar,103714,Single,CA,1,50-59,Very High Income
711003483,Blue,455,0,146,19-02-2023,Week-8,Q1,2023,20466.0,1138,15121,97,0.056,Swipe ,Food,4233.88,0,43,F,High School,Businessman,201176,Married,CA,1,40-49,Very High Income
711004533,Blue,190,1,91,19-02-2023,Week-8,Q1,2023,2240.0,1664,4399,80,0.743,Swipe ,Food,923.79,0,51,M,High School,Businessman,60304,Married,FL,1,50-59,High Income
711005583,Blue,430,1,152,19-02-2023,Week-8,Q1,2023,3437.0,1064,5110,76,0.31,Swipe ,Food,970.9,0,47,M,Uneducated,Businessman,93592,Married,NY,3,40-49,High Income
711006783,Blue,335,0,43,19-02-2023,Week-8,Q1,2023,2484.0,2149,1200,28,0.865,Swipe ,Fuel,276.0,0,54,F,Graduate,Selfemployeed,9535,Married,CA,1,50-59,Low Income
711008508,Blue,395,0,89,19-02-2023,Week-8,Q1,2023,11808.0,0,13751,113,0.0,Swipe ,Fuel,1375.1,0,37,M,Graduate,Businessman,139871,Married,NJ,3,30-39,Very High Income
711009708,Blue,200,1,120,19-02-2023,Week-8,Q1,2023,21617.0,0,1351,22,0.0,Swipe ,Bills,391.79,0,53,F,High School,Blue-collar,12202,Single,TX,2,50-59,Low Income
711010683,Platinum,125,0,82,19-02-2023,Week-8,Q1,2023,14382.0,1950,12941,131,0.136,Swipe ,Bills,3364.66,0,53,M,Graduate,White-collar,122187,Single,CA,3,50-59,Very High Income
711011508,Blue,200,0,92,19-02-2023,Week-8,Q1,2023,1620.0,771,4387,91,0.476,Swipe ,Travel,921.27,0,44,F,Graduate,Blue-collar,59912,Married,CA,1,40-49,High Income
711012783,Blue,200,1,103,19-02-2023,Week-8,Q1,2023,33384.0,0,2066,46,0.0,Online ,Grocery,268.58,0,48,F,High School,Selfemployeed,21068,Single,CA,2,40-49,Medium Income
711013983,Blue,125,1,92,19-02-2023,Week-8,Q1,2023,2158.0,0,615,12,0.0,Swipe ,Travel,92.25,0,57,F,Doctorate,Selfemployeed,1250,Married,MI,2,50-59,Low Income
711017433,Blue,415,0,140,19-02-2023,Week-8,Q1,2023,1438.3,0,4416,68,0.0,Chip ,Bills,485.76,0,41,M,Graduate,Retirees,61280,Married,FL,3,40-49,High Income
711019308,Blue,200,1,88,19-02-2023,Week-8,Q1,2023,6385.0,1535,1612,47,0.24,Swipe ,Travel,241.8,0,52,F,Unknown,Selfemployeed,14975,Single,NY,3,50-59,Low Income
711020358,Blue,320,1,79,19-02-2023,Week-8,Q1,2023,2498.0,1650,4434,79,0.661,Swipe ,Entertainment,753.78,0,40,M,Unknown,Businessman,62397,Married,TX,2,40-49,High Income
711023508,Blue,475,0,81,19-02-2023,Week-8,Q1,2023,3161.0,1389,1547,30,0.439,Swipe ,Entertainment,170.17,0,50,F,Uneducated,Selfemployeed,14975,Unknown,CA,2,50-59,Low Income
711027183,Blue,320,1,116,19-02-2023,Week-8,Q1,2023,6943.0,600,4946,80,0.086,Chip ,Grocery,1137.58,0,45,M,Graduate,Businessman,86860,Single,FL,2,40-49,High Income
711028308,Blue,245,0,115,19-02-2023,Week-8,Q1,2023,1717.0,0,1468,29,0.0,Swipe ,Bills,205.52,0,51,F,High School,Blue-collar,14785,Married,TX,3,50-59,Low Income
711029358,Blue,420,1,63,19-02-2023,Week-8,Q1,2023,2470.0,1566,5011,61,0.634,Swipe ,Entertainment,952.09,0,51,M,Unknown,Govt,89861,Single,CA,3,50-59,High Income
711032058,Silver,335,1,115,19-02-2023,Week-8,Q1,2023,34516.0,2517,2901,75,0.073,Swipe ,Entertainment,174.06,0,42,F,Unknown,Selfemployeed,33381,Single,TX,3,40-49,Medium Income
711033408,Blue,100,1,81,19-02-2023,Week-8,Q1,2023,9355.0,1626,1230,28,0.174,Swipe ,Travel,123.0,0,46,F,Unknown,Selfemployeed,10399,Married,CA,3,40-49,Low Income
711039633,Blue,200,1,114,19-02-2023,Week-8,Q1,2023,1594.0,0,4653,65,0.0,Swipe ,Food,1116.72,0,61,M,Graduate,Businessman,72661,Unknown,NY,3,60+,High Income
711040758,Blue,485,0,93,19-02-2023,Week-8,Q1,2023,7200.0,0,3006,83,0.0,Swipe ,Grocery,360.72,0,42,F,Graduate,Govt,34162,Married,CA,2,40-49,Medium Income
711041508,Blue,295,1,64,19-02-2023,Week-8,Q1,2023,5865.0,2517,2623,47,0.429,Swipe ,Bills,681.98,0,41,F,Graduate,Govt,30945,Married,CA,2,40-49,Medium Income
711043983,Blue,125,0,67,19-02-2023,Week-8,Q1,2023,34516.0,1259,3275,67,0.036,Swipe ,Entertainment,425.75,0,55,F,High School,Blue-collar,35844,Married,NJ,3,50-59,Medium Income
711046383,Silver,200,0,71,19-02-2023,Week-8,Q1,2023,34516.0,1316,3542,60,0.038,Online ,Bills,460.46,0,39,F,Graduate,Retirees,38584,Single,TX,3,30-39,Medium Income
711047658,Blue,150,1,94,19-02-2023,Week-8,Q1,2023,1781.0,1315,4775,83,0.738,Online ,Bills,525.25,0,30,M,Graduate,Retirees,77774,Married,NJ,2,30-39,High Income
711048783,Blue,365,1,83,19-02-2023,Week-8,Q1,2023,33405.0,0,1345,34,0.0,Swipe ,Travel,174.85,0,38,F,Graduate,Selfemployeed,12150,Married,NY,2,30-39,Low Income
711050058,Blue,200,0,52,19-02-2023,Week-8,Q1,2023,6732.0,0,1644,45,0.0,Swipe ,Bills,263.04,0,44,F,High School,Selfemployeed,14975,Unknown,FL,2,40-49,Low Income
711052308,Blue,375,0,101,19-02-2023,Week-8,Q1,2023,2751.0,2432,4453,75,0.884,Chip ,Food,623.42,0,57,M,Doctorate,Govt,63176,Married,FL,3,50-59,High Income
